Beneurez	VERcjg	benorer
puldre	NOMcom	poudre
demeint	VERcjg	démener
.	PONfrt	.

Esdrecetei	VERcjg	esdreceter
,	PONfbl	,
Sire	NOMcom	seignor
,	PONfbl	,
en	PRE	en
la	DETdef	le
tue	ADJpos	ton
ire	NOMcom	ire
,	PONfbl	,
e	CONcoo	et
seies	VERcjg	être
essalcez	VERppe	exhausser
ès	PRE.DETdef	en.le
devises	NOMcom	devise
de	PRE	de
mes	DETpos	mon
enemis	NOMcom	ennemi
.	PONfrt	.

Et	CONcoo	et
esdrecetei	VERcjg	esdreceter
,	PONfbl	,
Sire	NOMcom	seignor
li	DETdef	le
miens	ADJpos	mon
Deus	NOMpro	Dieu
,	PONfbl	,
el	PRE.DETdef	en
cumandement	NOMcom	commandement
que	PROrel	que
tu	PROper	tu
mandas	VERcjg	mander
,	PONfbl	,
e	CONcoo	et
la	DETdef	le
synagoga	NOMcom	synagogue
des	PRE.DETdef	de.le
poples	NOMcom	peuple
avirunerat	VERcjg	avironner
tei	PROper	toi
E	CONcoo	et
pur	PRE	pour
icesti	PROdem	icest
en	PRE	en
halt	ADJqua	haut
repaire	NOMcom	repaire
;	PONfbl	;
li	DETdef	le
Sire	NOMcom	seignor
juget	VERcjg	juger
les	DETdef	le
poples	NOMcom	peuple
.	PONfrt	.

Jugemei	NOMpro	Jugemi
,	PONfbl	,
Sire	NOMcom	seignor
,	PONfbl	,
sulunc	PRE	selon
la	DETdef	le
meie	ADJpos	mien
justise	NOMcom	justice
,	PONfbl	,
e	CONcoo	et
sulunc	PRE	selon
la	DETdef	le
meie	ADJpos	mien
innocence	NOMcom	innocence
sur	PRE	sur
mei	PROper	moi
.	PONfrt	.

Consummede	VERppe	consommer
seit	VERcjg	être
l'	DETdef	le
ordeet	NOMcom	ordé
des	PRE.DETdef	de.le
peccheurs	NOMcom	pécheur
,	PONfbl	,
e	CONcoo	et
adreceras	VERcjg	adrecier
le	DETdef	le
juste	ADJqua	juste
,	PONfbl	,
escerchanz	VERppa	eschercher
les	DETdef	le
cuers	NOMcom	cuer
e	CONcoo	et
les	DETdef	le
rains	NOMcom	raim
,	PONfbl	,
tu	PROper	tu
Deus	NOMpro	Dieu
.	PONfrt	.

La	DETdef	le
meie	ADJpos	mien
dreite	ADJqua	droit
ajutorie	NOMcom	ajutoire
del	PRE.DETdef	de
Segnor	NOMcom	seigneur
,	PONfbl	,
chi	PROrel	qui
salfs	ADJqua	sauf
fait	VERcjg	faire
les	DETdef	le
dreiturers	NOMcom	droiturier
de	PRE	de
cuer	NOMcom	cuer
.	PONfrt	.

Deus	NOMpro	Dieu
,	PONfbl	,
dreiz	NOMcom	droit
jugerre	VERinf	juger
,	PONfbl	,
forz	ADJqua	fort
e	CONcoo	et
suffranz	VERppa	souffrir
,	PONfbl	,
dum	PROrel	dont
ne	ADVneg	ne
se	PROper	soi
curuceil	VERcjg	courroucel
par	PRE	par
sengles	ADJqua	sangle
jurz	NOMcom	jour
?	PONfrt	?

Si	CONsub	si
vus	PROper	vous
ne	ADVneg	ne
serrez	VERcjg	être
convertit	VERppe	convertir
,	PONfbl	,
sa	DETpos	son
espede	NOMcom	épée
crollerat	VERcjg	crouler
;	PONfbl	;
sun	DETpos	son
arc	NOMcom	arc
tendit	VERcjg	tendre
,	PONfbl	,
et	CONcoo	et
apareilat	VERcjg	appareiller
le	PROper	il
.	PONfrt	.

Et	CONcoo	et
en	PRE	en
lui	PROper	il
aprestat	VERcjg	apprêter
les	DETdef	le
vaissels	NOMcom	vaisseau
de	PRE	de
mort	NOMcom	mort
,	PONfbl	,
ses	DETpos	son
saietes	NOMcom	saiete
as	PRE.DETdef	à.le
ardanz	VERppa	ardre
fist	VERcjg	faire
.	PONfrt	.

Astetei	VERcjg	asteter
enfante	NOMcom	enfante
torceunerie	NOMcom	torconerie
,	PONfbl	,
conceut	VERcjg	concevoir
dulur	NOMcom	douleur
,	PONfbl	,
e	CONcoo	et
enfantat	VERcjg	enfanter
iniquitet	NOMcom	iniquité
.	PONfrt	.

Lac	NOMcom	Lac
auvrit	VERcjg	auvrir
,	PONfbl	,
e	CONcoo	et
si	ADVgen	si
foit	VERcjg	fuir
lui	PROper	il
,	PONfbl	,
e	CONcoo	et
caït	VERcjg	choir
en	PRE	en
la	DETdef	le
fosse	NOMcom	fosse
que	PROrel	que
il	PROper	il
fist	VERcjg	faire
.	PONfrt	.

Serat	VERcjg	être
tresturnée	VERppe	trestourner
sa	DETpos	son
dolur	NOMcom	douleur
en	PRE	en
sun	DETpos	son
chief	NOMcom	chief
,	PONfbl	,
et	CONcoo	et
en	PRE	en
la	DETdef	le
vertiz	NOMcom	vertiz
de	PRE	de
lui	PROper	il
sa	DETpos	son
felunie	NOMcom	félonie
descendrat	VERcjg	descendre
.	PONfrt	.

Je	PROper	je
gehirai	VERcjg	jehir
al	PRE.DETdef	à.le
Segnur	NOMcom	seigneur
sulunc	PRE	selon
sa	DETpos	son
justice	NOMcom	justice
,	PONfbl	,
e	CONcoo	et
canterai	VERcjg	chanter
al	PRE.DETdef	à.le
num	NOMcom	nom
del	PRE.DETdef	de
Segnur	NOMcom	seigneur
altisme	ADJqua	hautisme
.	PONfrt	.

Sire	NOMcom	seignor
li	DETdef	le
nostre	ADJpos	notre
Sire	NOMcom	seignor
,	PONfbl	,
cume	CONsub	comme
merveilus	ADJqua	merveilleux
est	VERcjg	estre
le	DETdef	le
tuen	ADJpos	ton
num	NOMcom	nom
en	PRE	en
tute	DETind	tout
terre	NOMcom	terre
!	PONfrt	!

Quar	CONcoo	car
eslevede	VERppe	élever
est	VERcjg	estre
la	DETdef	le
tue	ADJpos	ton
grandece	NOMcom	grandesse
sur	PRE	sur
les	DETdef	le
ciels	NOMcom	ciel
.	PONfrt	.

De	PRE	de
la	DETdef	le
buche	NOMcom	bouche
de	PRE	de
enfanz	NOMcom	enfant
e	CONcoo	et
de	PRE	de
laitanz	VERppa	laiter
tu	PROper	tu
parfesis	VERcjg	parfaire
loenge	NOMcom	louange
pur	PRE	pour
tes	DETpos	ton
enemis	NOMcom	ennemi
,	PONfbl	,
que	CONsub	que
tu	PROper	tu
destruies	VERcjg	détruire
le	DETdef	le
enemi	NOMcom	ennemi
e	CONcoo	et
le	DETdef	le
vengedur	NOMcom	vengeur
.	PONfrt	.

Quar	CONcoo	car
je	PROper	je
verrai	VERcjg	vëoir
tes	DETpos	ton
ciels	NOMcom	ciel
,	PONfbl	,
les	DETdef	le
oevres	NOMcom	oeuvre
de	PRE	de
tes	DETpos	ton
deiz	NOMcom	doigt
;	PONfbl	;
la	DETdef	le
luna	NOMcom	lune
e	CONcoo	et
les	DETdef	le
esteiles	NOMcom	étoile
,	PONfbl	,
que	PROrel	que
tu	PROper	tu
fundas	VERcjg	fondre
.	PONfrt	.

Quels	DETint	quel
chose	NOMcom	chose
est	VERcjg	estre
huem	NOMcom	homme
,	PONfbl	,
que	CONsub	que
tu	PROper	tu
es	VERcjg	être
remembrerre	NOMcom	remembrëer
de	PRE	de
lui	PROper	il
?	PONfrt	?

u	CONcoo	ou
le	DETdef	le
filz	NOMcom	fil
de	PRE	de
hume	NOMcom	homme
,	PONfbl	,
que	PROint	que
tu	PROper	tu
visites	VERcjg	visir
lui	PROper	il
?	PONfrt	?

Tu	PROper	tu
le	PROper	il
amenuisas	VERcjg	amenuisier
petit	ADJqua	petit
meins	NOMcom	main
de	PRE	de
angeles	NOMcom	ange
,	PONfbl	,
de	PRE	de
glorie	NOMcom	gloire
e	CONcoo	et
de	PRE	de
honur	NOMcom	honneur
le	PROper	il
corunas	VERcjg	couronner
,	PONfbl	,
e	CONcoo	et
si'l	ADVgen.PROper	si.le
establis	VERcjg	établir
sur	PRE	sur
les	DETdef	le
uevres	NOMcom	uevre
de	PRE	de
tes	DETpos	ton
mains	NOMcom	main
.	PONfrt	.

Tutes	DETind	tous
choses	NOMcom	chose
tu	PROper	tu
suzmisis	VERcjg	soumettre
suz	PRE	sous
ses	DETpos	son
piez	NOMcom	pié
,	PONfbl	,
oeiles	NOMcom	ouaille
e	CONcoo	et
tuz	DETind	tous
bués	NOMcom	buef
,	PONfbl	,
ensurquetut	DETind	ensurquetout
les	DETdef	le
bestes	NOMcom	beste
del	PRE.DETdef	de
champ	NOMcom	champ
.	PONfrt	.

Les	DETdef	le
oisels	NOMcom	oiseau
del	PRE.DETdef	de
ciel	NOMcom	ciel
e	CONcoo	et
les	DETdef	le
peissuns	NOMcom	poisson
de	PRE	de
la	DETdef	le
mer	NOMcom	mer
,	PONfbl	,
chi	PROrel	qui
vunt	VERcjg	aller
per	PRE	par
les	DETdef	le
sentes	NOMcom	sente
de	PRE	de
la	DETdef	le
mer	NOMcom	mer
.	PONfrt	.

Sire	NOMcom	seignor
li	DETdef	le
nostre	ADJpos	notre
Sire	NOMcom	seignor
,	PONfbl	,
cume	CONsub	comme
merveilus	ADJqua	merveilleux
est	VERcjg	estre
le	DETdef	le
tuen	ADJpos	ton
num	NOMcom	nom
en	PRE	en
tute	DETind	tout
terre	NOMcom	terre
!	PONfrt	!

Je	PROper	je
regehirai	VERcjg	rejehir
à	PRE	à
tei	PROper	toi
,	PONfbl	,
Sire	NOMcom	seignor
,	PONfbl	,
en	PRE	en
tut	DETind	tout
mun	DETpos	mon
cuer	NOMcom	cuer
;	PONfbl	;
je	PROper	je
recunterai	VERcjg	reconter
tutes	DETind	tous
les	DETdef	le
tues	ADJpos	tien
merveiles	NOMcom	merveille
.	PONfrt	.

Je	PROper	je
esleecerai	VERcjg	eslëecer
et	CONcoo	et
esjorrai	VERcjg	esjöir
en	PRE	en
tei	PROper	toi
,	PONfbl	,
je	PROper	je
canterai	VERcjg	chanter
al	PRE.DETdef	à.le
tuen	ADJpos	ton
num	NOMcom	nom
altisme	ADJqua	hautisme
.	PONfrt	.

En	PRE	en
tresturnant	VERppa	trestourner
le	DETdef	le
mien	ADJpos	mon
enemi	NOMcom	ennemi
ariere	ADVgen	arrière
,	PONfbl	,
serunt	VERcjg	être
enfermet	VERppe	enfermer
,	PONfbl	,
e	CONcoo	et
perirunt	VERcjg	périr
de	PRE	de
la	DETdef	le
tue	ADJpos	ton
face	NOMcom	face
.	PONfrt	.

Quar	CONcoo	car
tu	PROper	tu
fesis	VERcjg	faire
le	DETdef	le
mien	ADJpos	mon
jugement	NOMcom	jugement
e	CONcoo	et
la	DETdef	le
meie	ADJpos	mien
achaisun	NOMcom	ochaison
;	PONfbl	;
tu	PROper	tu
siez	VERcjg	sëoir
sur	PRE	sur
throne	NOMcom	trône
,	PONfbl	,
chi	PROrel	qui
juges	NOMcom	juge
justise	VERcjg	justicier
.	PONfrt	.

Tu	PROper	tu
encrepas	VERcjg	encreper
les	DETdef	le
genz	NOMcom	gent
,	PONfbl	,
e	CONcoo	et
perit	VERcjg	perir
li	DETdef	le
fel	NOMcom	félon
;	PONfbl	;
le	DETdef	le
num	NOMcom	nom
els	PROper	eux
tu	PROper	tu
eslavas	VERcjg	eslaver
en	PRE	en
parmenabletet	NOMcom	parmenableté
e	CONcoo	et
en	PRE	en
secle	NOMcom	siècle
de	PRE	de
siecle	NOMcom	siècle
.	PONfrt	.

Les	DETdef	le
espedes	NOMcom	épée
del	PRE.DETdef	de
enemi	NOMcom	ennemi
defistrent	VERcjg	défaire
en	PRE	en
fin	NOMcom	fin
,	PONfbl	,
e	CONcoo	et
les	DETdef	le
citez	NOMcom	cité
tu	PROper	tu
destruisis	VERcjg	détruire
.	PONfrt	.

Perit	VERcjg	perir
la	DETdef	le
memorie	NOMcom	mémoire
de	PRE	de
els	PROper	eux
ot	VERcjg	avoir
suen	ADJpos	son
,	PONfbl	,
e	CONcoo	et
li	DETdef	le
Sire	NOMcom	seignor
en	PRE	en
parmanabletet	NOMcom	permanableté
parmaint	VERcjg	parmener
.	PONfrt	.

Il	PROper	il
apareilat	VERcjg	appareiller
en	PRE	en
jugement	NOMcom	jugement
sun	DETpos	son
throne	NOMcom	trône
,	PONfbl	,
e	CONcoo	et
il	PROper	il
jugerat	VERcjg	juger
le	DETdef	le
cercle	NOMcom	cercle
de	PRE	de
terre	NOMcom	terre
en	PRE	en
oeltet	NOMcom	outé
,	PONfbl	,
jugerat	VERcjg	juger
les	DETdef	le
poples	NOMcom	peuple
en	PRE	en
justise	NOMcom	justice
.	PONfrt	.

E	CONcoo	et
faiz	VERppe	faire
est	VERcjg	estre
li	DETdef	le
Sire	NOMcom	seignor
refuges	ADJqua	refuge
al	PRE.DETdef	à.le
povre	NOMcom	pauvre
,	PONfbl	,
ajuere	VERcjg	ajurer
en	PRE	en
cuvenabletez	NOMcom	convenableté
en	PRE	en
tribulatiun	NOMcom	tribulation
.	PONfrt	.

Espeirent	VERcjg	esperer
en	PRE	en
tei	PROper	toi
chi	PROrel	qui
cuneurent	VERcjg	connaître
le	DETdef	le
tuen	ADJpos	ton
num	NOMcom	nom
,	PONfbl	,
quar	CONcoo	car
tu	PROper	tu
ne	ADVneg	ne
deguerpesis	VERcjg	déguerpir
les	PROper	il
queranz	VERppa	quérir
tei	PROper	toi
,	PONfbl	,
Sire	NOMcom	seignor
.	PONfrt	.

Cantez	VERcjg	chanter
al	PRE.DETdef	à.le
Segnur	NOMcom	seigneur
chi	PROrel	qui
habitet	VERcjg	habiter
en	PRE	en
Syon	NOMpro	Syon
,	PONfbl	,
annunciez	VERppe	annoncer
entre	PRE	entre
les	DETdef	le
genz	NOMcom	gent
ses	DETpos	son
estudies	NOMcom	étudie
.	PONfrt	.

Quar	CONcoo	car
il	PROper	il
requeranz	VERppa	requérir
le	DETdef	le
sanc	NOMcom	sanc
de	PRE	de
els	PROper	eux
recordat	VERcjg	recorder
,	PONfbl	,
ne	ADVneg	ne
ubliat	VERcjg	oublier
mie	ADVneg	mie
la	DETdef	le
clamur	NOMcom	clameur
des	PRE.DETdef	de.le
povres	ADJqua	pauvre
.	PONfrt	.

Aies	VERcjg	avoir
merci	NOMcom	merci
de	PRE	de
mei	PROper	moi
,	PONfbl	,
Sire	NOMcom	seignor
;	PONfbl	;
veies	NOMcom	voie
la	DETdef	le
meie	ADJpos	mien
humilitet	NOMcom	humilité
de	PRE	de
mes	DETpos	mon
enemis	NOMcom	ennemi
.	PONfrt	.

Chi	PROrel	qui
essalces	VERcjg	essaillir
mei	PROper	moi
des	PRE.DETdef	de.le
portes	NOMcom	porte
de	PRE	de
mort	NOMcom	mort
,	PONfbl	,
pur	PRE	pour
ce	PROdem	ce
que	CONsub	que
je	PROper	je
annunce	VERcjg	annoncer
tuz	DETind	tous
les	DETdef	le
tuens	ADJpos	ton
loenges	NOMcom	louange
ès	PRE.DETdef	en.le
portes	NOMcom	porte
de	PRE	de
la	DETdef	le
fille	NOMcom	fille
Syon	NOMpro	Syon
.	PONfrt	.

Je	PROper	je
m'	PROper	je
esleecerai	VERcjg	eslëecer
el	PRE.DETdef	en
tuen	ADJpos	ton
salvable	ADJqua	sauvable
;	PONfbl	;
enfichées	VERppe	enficher
sunt	VERcjg	être
les	DETdef	le
genz	NOMcom	gent
el	PRE.DETdef	en
destruiment	NOMcom	destruiment
que	PROrel	que
il	PROper	il
firent	VERcjg	faire
.	PONfrt	.

En	PRE	en
icest	DETdem	cist
laz	NOMcom	laz
que	PROrel	que
il	PROper	il
repunstrent	VERcjg	repondre
,	PONfbl	,
compris	VERppe	comprendre
est	VERcjg	estre
li	DETdef	le
piez	NOMcom	pié
de	PRE	de
els	PROper	eux
.	PONfrt	.

Cuneuz	VERppe	connaître
iert	VERcjg	estre
li	DETdef	le
Sire	NOMcom	seignor
jugement	NOMcom	jugement
faisant	VERppa	faire
;	PONfbl	;
ès	PRE.DETdef	en.le
ovres	NOMcom	oeuvre
de	PRE	de
ses	DETpos	son
mains	NOMcom	main
compris	VERppe	comprendre
est	VERcjg	estre
li	DETdef	le
peccherre	NOMcom	pechëor
.	PONfrt	.

Seient	VERcjg	être
turnet	VERppe	tourner
li	DETdef	le
peccheur	NOMcom	pécheur
en	PRE	en
enfern	NOMcom	enfer
,	PONfbl	,
tutes	DETind	tous
genz	NOMcom	gent
chi	PROrel	qui
ublient	VERcjg	oublier
Deu	NOMpro	Dieu
.	PONfrt	.

Quar	CONcoo	car
en	PRE	en
fin	NOMcom	fin
nen	ADVneg	ne
iert	VERcjg	estre
ubliance	NOMcom	oublïance
de	PRE	de
povre	ADJqua	povre
;	PONfbl	;
la	DETdef	le
patience	NOMcom	patience
des	PRE.DETdef	de.le
povres	ADJqua	pauvre
ne	ADVneg	ne
perirat	VERcjg	périr
en	PRE	en
fin	NOMcom	fin
.	PONfrt	.

Esdrecetei	VERcjg	esdreceter
,	PONfbl	,
Sire	NOMcom	seignor
,	PONfbl	,
ne	ADVneg	ne
seit	VERcjg	être
confortet	VERppe	conforter
li	DETdef	le
huem	NOMcom	homme
;	PONfbl	;
seient	VERcjg	être
jugées	VERppe	juger
les	DETdef	le
genz	NOMcom	gent
el	PRE.DETdef	en
tuen	ADJpos	ton
esguardement	NOMcom	égardement
.	PONfrt	.

Establis	NOMcom	establi
,	PONfbl	,
Sire	NOMcom	seignor
,	PONfbl	,
duneur	NOMcom	donneur
de	PRE	de
lei	NOMcom	loi
sur	PRE	sur
els	PROper	eux
;	PONfbl	;
sacent	VERcjg	savoir
les	DETdef	le
genz	NOMcom	gent
que	PROrel	que
il	PROper	il
humes	NOMcom	homme
sunt	VERcjg	être
.	PONfrt	.

A	PRE	a
quei	PROint	quoi
,	PONfbl	,
Sire	NOMcom	seignor
,	PONfbl	,
desevrastu	VERcjg	désevrer
en	PROadv	en
luinz	ADVgen	loin
?	PONfrt	?

Tu	PROper	tu
despis	VERcjg	despire
en	PRE	en
cuvenabletez	NOMcom	convenableté
,	PONfbl	,
en	PRE	en
tribulatiun	NOMcom	tribulation
.	PONfrt	.

Dementres	ADVgen	dementre
que	CONsub	que
s'	PROper	soi
enorguilist	VERcjg	enorgueillir
li	DETdef	le
fel	NOMcom	félon
,	PONfbl	,
est	VERcjg	estre
espris	VERppe	esprendre
li	DETdef	le
povre	NOMcom	pauvre
;	PONfbl	;
sunt	VERcjg	être
compris	VERppe	comprendre
ès	PRE.DETdef	en.le
cunseilz	NOMcom	conseil
ès	PRE.DETdef	en.le
quels	PROrel	quel
il	PROper	il
pensent	VERcjg	penser
.	PONfrt	.

Quar	CONcoo	car
loez	VERppe	löer
est	VERcjg	estre
li	DETdef	le
peccherre	NOMcom	pechëor
ès	PRE.DETdef	en.le
desideries	NOMcom	désiderie
de	PRE	de
sa	DETpos	son
aneme	NOMcom	âme
,	PONfbl	,
e	CONcoo	et
li	DETdef	le
torcenus	NOMcom	torcenus
est	VERcjg	estre
beneeit	VERppe	bénir
.	PONfrt	.

Purvochat	VERcjg	pourvocher
nostre	DETpos	notre
Seignur	NOMcom	seigneur
li	DETdef	le
peccherre	NOMcom	pechëor
,	PONfbl	,
sulunc	PRE	selon
la	DETdef	le
multitudine	NOMcom	multitudine
de	PRE	de
la	DETdef	le
sue	ADJpos	sien
ire	NOMcom	ire
n'	ADVneg	ne
el	PROper	il
querrat	VERcjg	quérir
.	PONfrt	.

Nen	ADVneg	ne
est	VERcjg	estre
Deus	NOMpro	Dieu
en	PRE	en
le	DETdef	le
esguardement	NOMcom	égardement
de	PRE	de
lui	PROper	il
;	PONfbl	;
malvées	ADJqua	mauvé
sunt	VERcjg	être
ses	DETpos	son
veies	NOMcom	voie
de	PRE	de
lui	PROper	il
en	PRE	en
tut	DETind	tout
tens	NOMcom	temps
.	PONfrt	.

Toleiz	VERppe	tolir
sunt	VERcjg	être
tes	DETpos	ton
jugemenz	NOMcom	jugement
de	PRE	de
sa	DETpos	son
face	NOMcom	face
;	PONfbl	;
de	PRE	de
tuz	DETind	tous
ses	DETpos	son
enemis	NOMcom	ennemi
seignurerat	VERcjg	seigneurer
.	PONfrt	.

Kar	CONcoo	car
il	PROper	il
dist	VERcjg	dire
en	PRE	en
sun	DETpos	son
cuer	NOMcom	cuer
:	PONfbl	:
Ne	ADVneg	ne
serai	VERcjg	estre
esmoüt	VERppe	émouvoir
de	PRE	de
generaciun	NOMcom	génération
en	PRE	en
generaciun	NOMcom	génération
senz	PRE	sans
mal	NOMcom	mal
.	PONfrt	.

La	DETrel	lequel
qui	PROrel	que
buche	NOMcom	bouche
plaine	ADJqua	plein
est	VERcjg	estre
de	PRE	de
maleiçun	NOMcom	malaiçon
e	CONcoo	et
de	PRE	de
amertume	NOMcom	amertume
e	CONcoo	et
de	PRE	de
tricherie	NOMcom	tricherie
,	PONfbl	,
desuz	PRE	dessous
sa	DETpos	son
langue	NOMcom	langue
travalz	NOMcom	travail
e	CONcoo	et
dolurs	NOMcom	douleur
.	PONfrt	.

Il	PROper	il
siet	VERcjg	sëoir
en	PRE	en
aguaiz	NOMcom	agai
ot	VERcjg	avoir
les	DETdef	le
riches	ADJqua	riche
en	PRE	en
repostailes	NOMcom	repostaille
,	PONfbl	,
pur	PRE	pour
ce	PROdem	ce
que	CONsub	que
il	PROper	il
octet	VERcjg	octer
le	DETdef	le
innocent	NOMcom	innocent
.	PONfrt	.

Li	DETdef	le
oil	NOMcom	oeil
de	PRE	de
lui	PROper	il
el	PRE.DETdef	en
povre	NOMcom	pauvre
reguardent	VERcjg	regarder
;	PONfbl	;
aguaitet	VERcjg	aguetter
en	PRE	en
repostaile	NOMcom	repostaille
,	PONfbl	,
ensement	ADVgen	ensement
cume	CONsub	comme
leun	NOMcom	lion
en	PRE	en
sa	DETpos	son
fosse	NOMcom	fosse
.	PONfrt	.

Aguaitet	VERcjg	aguetter
que	CONsub	que
il	PROper	il
ravisset	VERcjg	ravisser
le	DETdef	le
povre	NOMcom	pauvre
;	PONfbl	;
ravir	VERinf	ravir
povre	ADJqua	povre
dementres	ADVgen	dementre
que	CONsub	que
il	PROper	il
le	PROper	il
atrait	VERcjg	atraire
.	PONfrt	.

En	PRE	en
sun	DETpos	son
laz	NOMcom	laz
le	PROper	il
humilierat	VERcjg	humilier
,	PONfbl	,
enclinerat	VERcjg	encliner
sei	PROper	soi
,	PONfbl	,
e	CONcoo	et
carrat	VERcjg	choir
quant	CONsub	cant
il	PROper	il
segnurerat	VERcjg	seigneurer
des	PRE.DETdef	de.le
povres	ADJqua	pauvre
.	PONfrt	.

Kar	CONcoo	car
il	PROper	il
dist	VERcjg	dire
en	PRE	en
sun	DETpos	son
cuer	NOMcom	cuer
:	PONfbl	:
Ubliez	VERppe	oublier
est	VERcjg	estre
Deus	NOMpro	Dieu
,	PONfbl	,
desturnat	VERcjg	détourner
sa	DETpos	son
face	NOMcom	face
,	PONfbl	,
que	CONsub	que
il	PROper	il
ne	ADVneg	ne
veiet	VERcjg	voir
en	PRE	en
fin	NOMcom	fin
.	PONfrt	.

Esdrecetei	VERcjg	esdreceter
,	PONfbl	,
Sire	NOMcom	seignor
Deus	NOMpro	Dieu
,	PONfbl	,
e	CONcoo	et
seit	VERcjg	être
essalcée	VERppe	essaucer
la	DETdef	le
tue	ADJpos	ton
mains	NOMcom	main
,	PONfbl	,
que	CONsub	que
tu	PROper	tu
ne	ADVneg	ne
ublies	VERcjg	oublier
les	DETdef	le
povres	ADJqua	pauvre
.	PONfrt	.

Purquei	ADVint	pourquoi
entarjat	VERcjg	entarger
li	DETdef	le
fel	ADJqua	felon
Deu	NOMpro	Dieu
?	PONfrt	?

Kar	CONcoo	car
il	PROper	il
dist	VERcjg	dire
en	PRE	en
sun	DETpos	son
cuer	NOMcom	cuer
,	PONfbl	,
n'	ADVneg	ne
el	PROper	il
requerrat	VERcjg	requérir
.	PONfrt	.

Tu	PROper	tu
veiz	VERcjg	voir
que	CONsub	que
tu	PROper	tu
labur	VERcjg	labourer
e	CONcoo	et
dolur	NOMcom	douleur
esguardes	VERcjg	égarder
,	PONfbl	,
pur	PRE	pour
ce	PROdem	ce
que	CONsub	que
tu's	DETind	tul
livres	NOMcom	livre
en	PRE	en
tes	DETpos	ton
mains	NOMcom	main
.	PONfrt	.

A	PRE	a
tei	PROper	toi
deguerpit	VERppe	déguerpir
est	VERcjg	estre
li	DETdef	le
povre	NOMcom	pauvre
;	PONfbl	;
al	PRE.DETdef	à.le
orphenin	NOMcom	orphelin
tu	PROper	tu
seras	VERcjg	estre
ajuere	VERppe	ajouer
.	PONfrt	.

Detrible	VERcjg	detribler
le	DETdef	le
braz	NOMcom	braz
del	PRE.DETdef	de
peccheur	NOMcom	pécheur
e	CONcoo	et
del	PRE.DETdef	de
maligne	NOMcom	maligne
;	PONfbl	;
serat	VERcjg	être
quis	VERppe	querre
le	DETdef	le
pechiet	NOMcom	péché
de	PRE	de
lui	PROper	il
,	PONfbl	,
e	CONcoo	et
ne	ADVneg	ne
serat	VERcjg	être
truvé	VERppe	trouver
.	PONfrt	.

Li	DETdef	le
Sire	NOMcom	seignor
regnerat	VERcjg	régner
en	PRE	en
parmanabletet	NOMcom	permanableté
e	CONcoo	et
en	PRE	en
siecle	NOMcom	siècle
de	PRE	de
secle	NOMcom	siècle
.	PONfrt	.

Vus	PROper	vous
perirez	VERcjg	périr
,	PONfbl	,
genz	NOMcom	gent
de	PRE	de
la	DETdef	le
terre	NOMcom	terre
de	PRE	de
lui	PROper	il
.	PONfrt	.

Le	DETdef	le
desiderie	NOMcom	désiderie
des	PRE.DETdef	de.le
povres	ADJqua	pauvre
oït	VERcjg	ouïr
li	DETdef	le
Sire	NOMcom	seignor
;	PONfbl	;
le	DETdef	le
aprestement	NOMcom	apprêtement
del	PRE.DETdef	de
cuer	NOMcom	cuer
de	PRE	de
els	PROper	eux
oït	VERcjg	ouïr
la	DETdef	le
tue	ADJpos	ton
oreille	NOMcom	oreille
.	PONfrt	.

Jugier	VERinf	juger
al	PRE.DETdef	à.le
orfenin	NOMcom	orfenin
et	CONcoo	et
al	PRE.DETdef	à.le
humle	ADJqua	humble
,	PONfbl	,
que	CONsub	que
il	PROper	il
ne	ADVneg	ne
apost	VERcjg	aposter
en	PRE	en
ultre	PRE	outre
magnifier	VERinf	magnifier
sei	PROper	soi
li	DETdef	le
huem	NOMcom	homme
sur	PRE	sur
terre	NOMcom	terre
.	PONfrt	.

El	PRE.DETdef	en
Segnur	NOMcom	seigneur
me	PROper	je
fi	VERcjg	fïer
;	PONfbl	;
cument	ADVint	comment
ditevus	VERcjg	ditevoir
à	PRE	à
ma	DETpos	mon
aneme	NOMcom	âme
:	PONfbl	:
Trespasse	VERcjg	trespasser
el	PRE.DETdef	en
munt	NOMcom	mont
sicume	CONsub	sicomme
passer	VERinf	passer
?	PONfrt	?

Kar	CONcoo	car
astetei	VERppe	asteter
li	DETdef	le
peccheur	NOMcom	pécheur
tendirent	VERcjg	tendre
lur	DETpos	leur
arc	NOMcom	arc
,	PONfbl	,
apareilerent	VERcjg	appareiller
lur	DETpos	leur
saietes	NOMcom	saiete
en	PRE	en
quivre	NOMcom	cuivre
,	PONfbl	,
que	CONsub	que
il	PROper	il
saietent	VERcjg	sayetter
en	PRE	en
repost	NOMcom	repost
les	DETdef	le
dreiturers	NOMcom	droiturier
de	PRE	de
cuer	NOMcom	cuer
.	PONfrt	.

Kar	CONcoo	car
lesquels	DETrel	lequel
choses	NOMcom	chose
tu	PROper	tu
parfesis	VERcjg	parfaire
,	PONfbl	,
il	PROper	il
destruistrent	VERcjg	détruire
;	PONfbl	;
le	DETdef	le
juste	ADJqua	juste
acertes	ADVgen	acertes
que	PROint	que
fist	VERcjg	faire
?	PONfrt	?

Li	DETdef	le
Sire	NOMcom	seignor
en	PRE	en
sun	DETpos	son
saint	ADJqua	saint
temple	NOMcom	temple
,	PONfbl	,
